url,id,photo,title,rating_number,rating_text,reviews_count,avg_text,type,cuisines,tags
https://www.restoclub.ru/msk/place/drama,41861,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/1/c/2/f/1c2f8859366243e5abc17b93d3847454.jpg,Drama,0.0,Мало отзывов,Добавить,1500,Кальянная,закуски,"караоке,кальян,спортивные трансляции,настольные игры,кабинки"
https://www.restoclub.ru/msk/place/galaktika-1,31121,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/2/4/a/7/24a7804d3b3ccc89fb5fc7835384916d.jpg,Галактика,0.0,Мало отзывов,Добавить,1500,Ресторан,"европейская,коктейли,японская","детская комната,живая музыка,dj,спортивные трансляции,боулинг"
https://www.restoclub.ru/msk/place/granatovyj-sad-4,39424,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/a/5/6/c/a56ce0d445a0bde9cbe7b36796a9d851.jpg,Гранатовый сад,0.0,Мало отзывов,1,1400,Кафе,"европейская,кавказская,шашлыки","бизнес-ланч,доставка,парковка"
https://www.restoclub.ru/msk/place/beer-bar,44983,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/5/2/4/6/52464d5622029cb196d7d444a2073ed0.jpg,Beer bar,0.0,Мало отзывов,Добавить,1300,Бар,европейская,"шоу-программа,кальян"
https://www.restoclub.ru/msk/place/beduin-1,34124,/uploads/place_thumbnail_big/e/b/1/f/eb1f79595d1c18e4d39960bd192a4439.jpg,Бедуин,0.0,Мало отзывов,Добавить,1500,Кафе,"европейская,арабская","кальян,доставка,парковка"
https://www.restoclub.ru/msk/place/aleksandr-3,39161,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/6/e/4/8/6e4847be757c452d0bc8c0a6699ee8e5.jpg,Александр,0.0,Мало отзывов,Добавить,1500,Ресторан,"европейская,смешанная",парковка
https://www.restoclub.ru/msk/place/vinski-podrum,47374,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/e/3/8/7/e38726328b1ef6f7bdbf66b75dc4481e.jpg,Вински Подрум,0.0,Мало отзывов,Добавить,1000,Ресторан,"европейская,сербская,вегетарианские блюда",за городом
https://www.restoclub.ru/msk/place/bebi-dzholi,34603,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/0/8/d/5/08d50a2710f3b10a89df26627014800e.jpg,Беби Джоли,0.0,Мало отзывов,Добавить,1500,Ресторан,грузинская,"живая музыка,бизнес-ланч,спортивные трансляции,завтрак,доставка"
https://www.restoclub.ru/msk/place/orhideja-m,34248,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/e/b/1/f/eb1f79595d1c18e4d39960bd192a4439.jpg,Орхидея-М,0.0,Мало отзывов,Добавить,1500,Ресторанный комплекс,"европейская,азербайджанская,восточная,грузинская","живая музыка,бизнес-ланч,завтрак,парковка"
https://www.restoclub.ru/msk/place/vintazh-77,39707,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/1/a/0/0/1a00c6aba324731ef11a52ea8ee08587.jpg,Vinтаж 77,0.0,Мало отзывов,Добавить,1500,Ресторан,"европейская,коктейли","здесь танцуют,караоке,живая музыка,dj,кальян"
https://www.restoclub.ru/msk/place/simple-kitchen,46085,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/f/c/e/d/fcede231285896df1d5226fb98fe0dba.jpg,Simple Kitchen,0.0,Мало отзывов,1,900,Служба доставки,"европейская,смешанная","бизнес-ланч,завтрак,доставка"
https://www.restoclub.ru/msk/place/jasmin-2,46865,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/c/4/a/b/c4ab87092772cc6cd2051b3d346063db.jpg,Ясмин,0.0,Мало отзывов,Добавить,1400,Кафе,"смешанная,европейская","караоке,кальян"
https://www.restoclub.ru/msk/place/ja-samarkand,46912,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/3/5/b/4/35b466e8d3f7ad2ae35828c5fe4dfcb8.jpg,Я Самарканд,0.0,Мало отзывов,Добавить,800,Кафе,"смешанная,кавказская,узбекская,европейская",кальян
https://www.restoclub.ru/msk/place/krevetka-seafood,42889,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/4/0/7/2/40720a196f1b217d1a6d5b264f312d43.jpg,Krevetka Seafood,0.0,Мало отзывов,Добавить,1500,Ресторан,рыба и морепродукты,"детское меню,бизнес-ланч"
https://www.restoclub.ru/msk/place/911,33007,/uploads/place_thumbnail_big/d/7/c/8/d7c8e1b7890ad6673730674b1fdf73eb.jpg,911,0.0,Мало отзывов,1,1500,Бар,"европейская,стейки","караоке,кальян"
https://www.restoclub.ru/msk/place/kroko-kondi,46707,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/c/f/f/0/cff0afb1d8c8e76dce36a6e8988a0603.jpg,Кроко конди,0.0,Мало отзывов,Добавить,1000,Ресторан,"европейская,кавказская,азиатская,смешанная,итальянская","детское меню,детская комната,караоке,живая музыка,бизнес-ланч"
https://www.restoclub.ru/msk/place/krevetka-seafood-1,43993,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/5/5/7/1/55714fa085c4f20ed059c7655053b66e.jpg,Krevetka Seafood,0.0,Мало отзывов,Добавить,1500,Ресторан,рыба и морепродукты,"за городом,бизнес-ланч"
https://www.restoclub.ru/msk/place/sharik,44099,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/d/9/9/8/d998dec79fab45f957c422074d69ec8d.jpg,Шарик,0.0,Мало отзывов,Добавить,1000,Кафе,"европейская,бургеры,американская",парковка
